0:	0.00086869714851
1:	0.00055965103474
2:	0.00075904214507
3:	0.00000000000000
4:	0.00100722375179
5:	0.00130386860240
6:	0.00000022925456
7:	0.00008230747911
8:	0.00193438178952
9:	0.00080015154253
10:	0.00160915711180
11:	0.00000000000000
12:	0.00104246152543
13:	0.00315432393681
14:	0.00009191886115
15:	0.00000000000000
16:	0.00134557766487
17:	0.00064441123110
18:	0.00435844462041
19:	0.00079469647907
20:	0.00350295837115
21:	0.00873354822202
22:	0.00022061337319
23:	0.00013958099532
24:	0.00351359514423
25:	0.00474053253293
26:	0.00000000000000
27:	0.00123413937263
28:	0.00007116678193
29:	0.00000000000000
30:	0.00097324361092
31:	0.00011139679107
32:	0.00293014630772
33:	0.00300476263737
34:	0.00097832375687
35:	0.00012628443841
36:	0.01178991078172
37:	0.00004442668217
38:	0.00020255964568
39:	0.00150339571122
40:	0.00001357611228
41:	0.00183832852108
42:	0.00354850012226
43:	0.00000992665988
44:	0.00025387210913
45:	0.00000000000000
46:	0.00064874114459
47:	0.00034460275842
48:	0.00000568365470
49:	0.00047602340474
50:	0.00130244469175
51:	0.00026273646690
52:	0.00039973868799
53:	0.00226053837522
54:	0.00000000000000
55:	0.00019671214187
56:	0.00007510588892
57:	0.00000000000000
58:	0.00030236978471
59:	0.00000000000000
60:	0.00043977125626
61:	0.00020391121292
62:	0.00037733797987
63:	0.00120294101551
64:	0.00000000000000
65:	0.00099330222563
66:	0.00268427248434
67:	0.00529110498922
68:	0.00000000000000
69:	0.00005649564484
70:	0.00038517419120
71:	0.00194601019741
72:	0.00005985572070
73:	0.00002676544360
74:	0.00344512070582
75:	0.00000000000000
76:	0.00005018969852
77:	0.00000000000000
78:	0.00506303313143
79:	0.00002328888186
80:	0.00000000000000
81:	0.00231063972302
82:	0.00010423026907
83:	0.00548790544483
84:	0.00032724130722
85:	0.00052154611722
86:	0.00057736113758
87:	0.00094921147178
88:	0.00000000000000
89:	0.00000000000000
90:	0.00010286222997
91:	0.00026713795135
92:	0.00018075557574
93:	0.00242233865594
94:	0.00000000000000
95:	0.00000000000000
96:	0.00090016099414
97:	0.00001208359229
98:	0.00033152634682
99:	0.00005815462068
100:	0.00008611954776
101:	0.00000000000000
102:	0.00000000000000
103:	0.00202086108712
104:	0.00000000000000
105:	0.00804840639204
106:	0.00250721014452
107:	0.00010647392386
108:	0.00067738103256
109:	0.00007174668711
110:	0.00145903511068
111:	0.00220995932586
112:	0.00137596664603
113:	0.00073163175574
114:	0.00191752913262
115:	0.00048538858097
116:	0.00000027618143
117:	0.00055842079534
118:	0.00072080659318
119:	0.00022155041049
120:	0.00000000000000
121:	0.00499773442215
122:	0.00032703677975
123:	0.00000000000000
124:	0.00035820841817
125:	0.00116884850139
126:	0.00039744908282
127:	0.00006625594002
128:	0.00131165060439
129:	0.00053875968942
130:	0.00078408123237
131:	0.00000000000000
132:	0.00088414289704
133:	0.00042327128599
134:	0.00000000000000
135:	0.00000000000000
136:	0.00616925091905
137:	0.00032660692663
138:	0.00002172363414
139:	0.00050711758358
140:	0.00000000000000
141:	0.00000000000000
142:	0.00022464966453
143:	0.00064192464630
144:	0.00022051071262
145:	0.00087095490204
146:	0.00005287413285
147:	0.00494298052233
148:	0.00143613861244
149:	0.00000000000000
150:	0.00053951037251
151:	0.00099404681108
152:	0.00941093107001
153:	0.00001669263003
154:	0.00008325440972
155:	0.00168584557279
156:	0.00072370160697
157:	0.00161090135488
158:	0.00014185245978
159:	0.00201718196576
160:	0.00011771202022
161:	0.00011739329473
162:	0.00007110068402
163:	0.00019981917158
164:	0.00017852360975
165:	0.00000000000000
166:	0.00341956139697
167:	0.00153053944230
168:	0.00080535594857
169:	0.00398649302928
170:	0.00021647086694
171:	0.00507519533790
172:	0.00176897040124
173:	0.00113218203078
174:	0.00183908523949
175:	0.00000000000000
176:	0.00000708674254
177:	0.00364566776871
178:	0.00000000000000
179:	0.00080241986661
180:	0.00084687215598
181:	0.00001738082230
182:	0.00250674183327
183:	0.00230144090501
184:	0.00000336643257
185:	0.00004347274580
186:	0.00000263548553
187:	0.00017527274624
188:	0.00316361457240
189:	0.00005173404481
190:	0.00057362415998
191:	0.00002001486490
192:	0.00003563118133
193:	0.00110110081326
194:	0.00027905742710
195:	0.00299734957500
196:	0.00032195064637
197:	0.00114170644677
198:	0.00244616115059
199:	0.00081142187864
200:	0.00009357991978
201:	0.00027614276262
202:	0.00029007551757
203:	0.00001559504525
204:	0.00153991733544
205:	0.00058701735223
206:	0.00207397672898
207:	0.00064032958510
208:	0.00092083484708
209:	0.00005532670209
210:	0.00028363037541
211:	0.00050771743368
212:	0.00002870912064
213:	0.00100200433405
214:	0.00177534332258
215:	0.00091724083390
216:	0.00001203301928
217:	0.00018011348446
218:	0.00023095236433
219:	0.00000000000000
220:	0.00023396438926
221:	0.00008681924585
222:	0.00094078601695
223:	0.00059224293686
224:	0.00051171619553
225:	0.00121244275125
226:	0.00000513817273
227:	0.00053547520867
228:	0.00039319158210
